Date,T_DB,T_DP,RH,Atm_Press
2018-1-22 20:00:00,-3.9,-4.4,96,87400
2018-1-22 21:00:00,-3.3,-5,88,87500
2018-1-22 22:00:00,-3.3,-4.4,92,87500
2018-1-22 23:00:00,-3.9,-5,92,87400
2018-1-23 00:00:00,-3.9,-5.6,88,87400
2018-1-23 01:00:00,-2.8,-5,85,87300
2018-1-23 02:00:00,-2.2,-5,82,87300
2018-1-23 03:00:00,-2.8,-5.6,81,87300
2018-1-23 04:00:00,-1.1,-5.6,72,87200
2018-1-23 05:00:00,-1.1,-5,75,87200
2018-1-23 06:00:00,-1.1,-5.6,72,87200
2018-1-23 07:00:00,0,-6.1,64,87100
2018-1-23 08:00:00,0.6,-6.1,61,87100
2018-1-23 09:00:00,0.6,-5,67,87200
2018-1-23 10:00:00,1.7,-5,62,87200
2018-1-23 11:00:00,3.3,-3.3,62,87100
2018-1-23 12:00:00,5.6,-6.1,43,87000
2018-1-23 13:00:00,6.7,-6.1,40,86900
2018-1-23 14:00:00,7.2,-6.7,37,86800
2018-1-23 15:00:00,7.2,-6.1,39,86800
2018-1-23 16:00:00,5.6,-6.1,43,86800
2018-1-23 17:00:00,4.4,-5.6,49,86800
2018-1-23 18:00:00,-0.6,-1.1,96,87000
2018-1-23 19:00:00,0.6,-3.9,73,87200
2018-1-23 20:00:00,0,-5,69,87300
2018-1-23 21:00:00,-1.1,-8.3,58,87400
2018-1-23 22:00:00,-2.2,-9.4,58,87500
2018-1-23 23:00:00,-4.4,-9.4,69,87500
2018-1-24 00:00:00,-3.9,-8.9,69,87600
2018-1-24 01:00:00,-3.3,-7.8,72,87700
2018-1-24 02:00:00,-3.3,-7.8,72,87800
2018-1-24 03:00:00,-2.8,-9.4,61,87800
2018-1-24 04:00:00,-2.8,-8.9,63,87900
2018-1-24 05:00:00,-2.8,-9.4,61,87900
2018-1-24 06:00:00,-4.4,-9.4,69,87900
2018-1-24 07:00:00,-3.3,-9.4,63,88000
2018-1-24 08:00:00,-3.9,-9.4,66,88000
2018-1-24 09:00:00,-1.7,-10,53,88100
2018-1-24 10:00:00,-0.6,-10.6,47,88200
2018-1-24 11:00:00,-0.6,-10.6,47,88200
2018-1-24 12:00:00,0.6,-11.1,42,88200
2018-1-24 13:00:00,0.6,-11.1,42,88200
2018-1-24 14:00:00,1.1,-10.6,42,88200
2018-1-24 15:00:00,1.1,-11.1,40,88200
2018-1-24 16:00:00,0,-11.7,42,88200
2018-1-24 17:00:00,-1.7,-11.7,47,88200
2018-1-24 18:00:00,-2.8,-10,58,88200
2018-1-24 19:00:00,-3.3,-8.9,66,88200
2018-1-24 20:00:00,-4.4,-9.4,69,88200
2018-1-24 21:00:00,-4.4,-10,66,88100
2018-1-24 22:00:00,-5,-10.6,65,88200
2018-1-24 23:00:00,-5.6,-10,71,88200
2018-1-25 00:00:00,-4.4,-10,66,88200
2018-1-25 01:00:00,-4.4,-10,66,88100
2018-1-25 02:00:00,-4.4,-10,66,88100
2018-1-25 03:00:00,-5,-10,68,88100
2018-1-25 04:00:00,-5.6,-10,71,88100
2018-1-25 05:00:00,-5.6,-10.6,68,88000
2018-1-25 06:00:00,-5.6,-10.6,68,88000
2018-1-25 07:00:00,-5,-11.1,63,88000
2018-1-25 08:00:00,-2.8,-11.1,53,88000
2018-1-25 09:00:00,-0.6,-11.1,45,88000
2018-1-25 10:00:00,0,-11.1,43,88000
2018-1-25 11:00:00,2.2,-11.7,35,87900
2018-1-25 12:00:00,2.8,-10.6,37,87800
2018-1-25 13:00:00,3.9,-10,36,87600
2018-1-25 14:00:00,3.9,-11.1,33,87500
2018-1-25 15:00:00,5,-11.1,30,87400
2018-1-25 16:00:00,3.9,-8.3,41,87400
2018-1-25 17:00:00,1.1,-6.7,57,87300
2018-1-25 18:00:00,2.8,-9.4,41,87300
2018-1-25 19:00:00,2.8,-9.4,41,87200
2018-1-25 20:00:00,2.8,-9.4,41,87100
2018-1-25 21:00:00,3.9,-10,36,87100
2018-1-25 22:00:00,3.9,-10,36,87000
2018-1-25 23:00:00,5.6,-11.1,29,86900
2018-1-26 00:00:00,3.9,-10,36,86800
2018-1-26 01:00:00,5.6,-11.1,29,86700
2018-1-26 02:00:00,6.1,-11.7,27,86600
2018-1-26 03:00:00,6.1,-11.7,27,86400
2018-1-26 04:00:00,5.6,-11.1,29,86300
2018-1-26 05:00:00,6.1,-12.2,26,86300
2018-1-26 06:00:00,6.7,-12.8,24,86200
2018-1-26 07:00:00,6.7,-12.8,24,86100
2018-1-26 08:00:00,6.7,-13.3,23,86000
2018-1-26 09:00:00,7.8,-13.3,21,86000
2018-1-26 10:00:00,9.4,-12.8,20,86000
2018-1-26 11:00:00,5.6,-6.7,41,86200
2018-1-26 12:00:00,2.8,-3.3,65,86400
2018-1-26 13:00:00,-0.6,-1.7,92,86600
2018-1-26 14:00:00,-0.6,-2.2,89,86700
2018-1-26 15:00:00,0.6,-3.9,73,86800
2018-1-26 16:00:00,1.1,-7.2,54,87000
2018-1-26 17:00:00,0,-11.1,43,87000
2018-1-26 18:00:00,-1.1,-12.2,43,87200
2018-1-26 19:00:00,-2.2,-13.9,41,87300
2018-1-26 20:00:00,-2.2,-13.3,43,87300
2018-1-26 21:00:00,-2.2,-12.8,45,87400
2018-1-26 22:00:00,-4.4,-14.4,46,87500
2018-1-26 23:00:00,-5.6,-11.7,63,87500
2018-1-27 00:00:00,-6.1,-11.1,68,87500
2018-1-27 01:00:00,-6.7,-12.2,65,87600
2018-1-27 02:00:00,-6.7,-12.8,62,87600
2018-1-27 03:00:00,-7.8,-12.8,68,87600
2018-1-27 04:00:00,-7.8,-12.8,68,87600
2018-1-27 05:00:00,-8.3,-12.8,71,87600
2018-1-27 06:00:00,-8.3,-12.8,71,87700
2018-1-27 07:00:00,-7.2,-12.8,65,87700
2018-1-27 08:00:00,-5,-12.2,57,87800
2018-1-27 09:00:00,-3.3,-11.7,53,87900
2018-1-27 10:00:00,-1.7,-10.6,51,87900
2018-1-27 11:00:00,-0.6,-11.1,45,87900
2018-1-27 12:00:00,0,-11.7,42,87900
2018-1-27 13:00:00,0.6,-12.8,37,87800
2018-1-27 14:00:00,1.1,-12.2,37,87700
2018-1-27 15:00:00,1.1,-12.8,35,87700
2018-1-27 16:00:00,0,-12.8,38,87700
2018-1-27 17:00:00,-2.2,-11.7,49,87700
2018-1-27 18:00:00,-2.2,-10,56,87700
2018-1-27 19:00:00,-1.7,-11.1,49,87700
2018-1-27 20:00:00,-1.7,-11.7,47,87600
2018-1-27 21:00:00,-1.7,-11.7,47,87600
2018-1-27 22:00:00,-1.7,-11.7,47,87600
2018-1-27 23:00:00,-1.1,-12.2,43,87600
2018-1-28 00:00:00,-1.1,-11.1,47,87600
2018-1-28 01:00:00,-0.6,-11.7,43,87600
2018-1-28 02:00:00,-0.6,-11.7,43,87600
2018-1-28 03:00:00,-0.6,-10.6,47,87600
2018-1-28 04:00:00,-1.1,-10,51,87600
2018-1-28 05:00:00,-1.1,-9.4,54,87600
2018-1-28 06:00:00,-0.6,-11.1,45,87600
2018-1-28 07:00:00,-0.6,-10.6,47,87700
2018-1-28 08:00:00,0,-10,47,87700
2018-1-28 09:00:00,1.7,-11.1,39,87800
2018-1-28 10:00:00,3.3,-10.6,36,87800
2018-1-28 11:00:00,4.4,-10,35,87700
2018-1-28 12:00:00,5,-10,33,87700
2018-1-28 13:00:00,4.4,-10.6,33,87500
2018-1-28 14:00:00,5,-11.1,30,87500
2018-1-28 15:00:00,4.4,-11.1,32,87400
2018-1-28 16:00:00,4.4,-11.7,30,87400
2018-1-28 17:00:00,3.3,-11.7,33,87300
2018-1-28 18:00:00,2.8,-10.6,37,87300
2018-1-28 19:00:00,3.3,-10.6,36,87300
2018-1-28 20:00:00,3.3,-11.1,34,87200
2018-1-28 21:00:00,2.8,-11.1,36,87100
2018-1-28 22:00:00,3.3,-10.6,36,87000
2018-1-28 23:00:00,3.9,-11.1,33,86900
2018-1-29 00:00:00,4.4,-11.1,32,86700
2018-1-29 01:00:00,4.4,-10,35,86600
2018-1-29 02:00:00,4.4,-10,35,86500
2018-1-29 03:00:00,4.4,-10.6,33,86400
2018-1-29 04:00:00,3.9,-10,36,86300
2018-1-29 05:00:00,6.7,-10,30,86300
2018-1-29 06:00:00,1.7,-2.2,76,86500
2018-1-29 07:00:00,1.1,-2.8,76,86600
2018-1-29 08:00:00,1.1,-2.8,76,86600
2018-1-29 09:00:00,2.2,-4.4,62,86600
2018-1-29 10:00:00,3.3,-7.2,46,86700
2018-1-29 11:00:00,3.3,-7.8,44,86700
2018-1-29 12:00:00,2.2,-6.1,55,86700
2018-1-29 13:00:00,4.4,-8.9,38,86700
2018-1-29 14:00:00,3.3,-6.7,48,86800
2018-1-29 15:00:00,3.3,-8.3,43,86800
2018-1-29 16:00:00,2.2,-6.1,55,86800
2018-1-29 17:00:00,-1.1,-7.8,61,86900
2018-1-29 18:00:00,1.1,-7.8,52,86800
2018-1-29 19:00:00,-2.8,-6.7,75,86800
2018-1-29 20:00:00,-3.3,-6.7,78,86700
2018-1-29 21:00:00,-2.8,-7.2,72,86600
2018-1-29 22:00:00,-2.2,-7.8,66,86600
2018-1-29 23:00:00,-1.1,-7.8,61,86500
2018-1-30 00:00:00,0,-8.3,54,86400
2018-1-30 01:00:00,0.6,-7.2,56,86300
2018-1-30 02:00:00,1.1,-7.8,52,86200
2018-1-30 03:00:00,3.3,-9.4,39,86100
2018-1-30 04:00:00,4.4,-9.4,36,86000
2018-1-30 05:00:00,4.4,-10,35,86000
2018-1-30 06:00:00,5,-10,33,85900
2018-1-30 07:00:00,5,-9.4,35,85800
2018-1-30 08:00:00,6.7,-8.9,32,85700
2018-1-30 09:00:00,6.7,-8.9,32,85700
2018-1-30 10:00:00,8.9,-10,25,85600
2018-1-30 11:00:00,10,-9.4,25,85600
2018-1-30 12:00:00,9.4,-9.4,26,85500
2018-1-30 13:00:00,9.4,-9.4,26,85400
2018-1-30 14:00:00,9.4,-12.2,21,85300
2018-1-30 15:00:00,9.4,-11.7,22,85300
2018-1-30 16:00:00,8.9,-9.4,27,85300
2018-1-30 17:00:00,6.7,-4.4,45,85400
2018-1-30 18:00:00,6.1,-3.3,51,85300
2018-1-30 19:00:00,6.7,-4.4,45,85400
2018-1-30 20:00:00,2.2,-3.9,64,85600
2018-1-30 21:00:00,1.1,-3.9,70,85700
2018-1-30 22:00:00,1.7,-2.8,73,85800
2018-1-30 23:00:00,0,-0.6,96,85800
2018-1-31 00:00:00,-0.6,-0.6,100,85800
2018-1-31 01:00:00,-1.1,-1.1,100,85800
2018-1-31 02:00:00,-1.1,-1.1,100,85900
2018-1-31 03:00:00,-1.1,-1.1,100,85900
2018-1-31 04:00:00,-1.1,-1.1,100,86000
2018-1-31 05:00:00,-0.6,-1.1,96,86000
2018-1-31 06:00:00,-1.1,-1.7,96,86100
2018-1-31 07:00:00,-1.1,-1.7,96,86100
2018-1-31 08:00:00,-0.6,-1.7,92,86200
2018-1-31 09:00:00,-0.6,-1.1,96,86300
2018-1-31 10:00:00,0,-1.1,92,86400
2018-1-31 11:00:00,0.6,-1.7,85,86400
2018-1-31 12:00:00,1.1,-2.8,76,86400
2018-1-31 13:00:00,3.9,-3.3,60,86400
2018-1-31 14:00:00,3.9,-5,53,86300
2018-1-31 15:00:00,3.3,-4.4,57,86400
2018-1-31 16:00:00,2.2,-4.4,62,86300
2018-1-31 17:00:00,0,-3.3,79,86400
2018-1-31 18:00:00,-1.1,-3.9,82,86400
2018-1-31 19:00:00,-2.2,-4.4,85,86400
2018-1-31 20:00:00,-2.8,-4.4,89,86400
2018-1-31 21:00:00,-0.4,-3.7,81,86400
2018-1-31 22:00:00,1.8,-3,85,86300
2018-1-31 23:00:00,4.1,-2.4,85,86300
2018-2-01 00:00:00,6.4,-1.8,54,87200
2018-2-01 01:00:00,8.7,-1.2,54,87100
2018-2-01 02:00:00,11,-0.5,45,87100
2018-2-01 03:00:00,13.3,0,40,87000
2018-2-01 04:00:00,14.4,-1.1,34,86900
2018-2-01 05:00:00,13.3,-0.6,38,86900
2018-2-01 06:00:00,13.3,-1.1,37,86900
2018-2-01 07:00:00,12.8,-1.1,38,86800
2018-2-01 08:00:00,13.3,-1.7,35,86800
2018-2-01 09:00:00,14.4,-1.7,32,86800
2018-2-01 10:00:00,16.1,-2.8,26,86600
2018-2-01 11:00:00,16.1,-3.3,25,86700
2018-2-01 12:00:00,16.7,-3.3,24,86600
2018-2-01 13:00:00,17.2,-3.3,24,86500
2018-2-01 14:00:00,17.2,-3.3,24,86400
2018-2-01 15:00:00,16.7,-3.3,24,86300
2018-2-01 16:00:00,16.7,-3.3,24,86000
2018-2-01 17:00:00,15.6,-2.8,27,86100
2018-2-01 18:00:00,15.6,-2.8,27,86000
2018-2-01 19:00:00,15.6,-2.8,27,85900
2018-2-01 20:00:00,15.6,-2.2,29,85900
2018-2-01 21:00:00,11.1,2.2,54,85900
2018-2-01 22:00:00,7.8,3.3,73,85900
2018-2-01 23:00:00,5.6,2.8,82,85900
2018-2-02 00:00:00,1.7,1.7,100,85800
2018-2-02 01:00:00,0,0,100,85800
2018-2-02 02:00:00,0,0,100,85700
2018-2-02 03:00:00,0,0,100,85800
2018-2-02 04:00:00,0,0,100,86200
2018-2-02 05:00:00,0,0,100,85800
2018-2-02 06:00:00,0,0,100,85800
2018-2-02 07:00:00,0,0,100,85900
2018-2-02 08:00:00,0.6,0,96,85900
2018-2-02 09:00:00,1.1,-1.1,84,86000
2018-2-02 10:00:00,1.1,-2.2,77,86400
2018-2-02 11:00:00,1.1,-2.8,73,86200
2018-2-02 12:00:00,1.1,-2.8,73,86300
2018-2-02 13:00:00,0.6,-1.7,83,86300
2018-2-02 14:00:00,1,-1,86,86400
2018-2-02 15:00:00,1.1,-1.7,80,86500
2018-2-02 16:00:00,1.1,-1.7,80,86600
2018-2-02 17:00:00,1,-1.7,81,86800
2018-2-02 18:00:00,1.1,-1.7,80,86800
2018-2-02 19:00:00,1.1,-1.7,80,86900
2018-2-02 20:00:00,0.6,-1.7,83,86900
2018-2-02 21:00:00,1.1,-2.2,77,86900
2018-2-02 22:00:00,1.1,-2.2,77,87200
2018-2-02 23:00:00,0,-1.7,87,87000
2018-2-03 00:00:00,-0.6,-1.7,91,87000
2018-2-03 01:00:00,-1.1,-2.8,87,87100
2018-2-03 02:00:00,-1.1,-5,72,87100
2018-2-03 03:00:00,-3.3,-5.6,82,87100
2018-2-03 04:00:00,-3.3,-5.6,82,87500
2018-2-03 05:00:00,-3.3,-5,87,87200
2018-2-03 06:00:00,-2.8,-3.9,91,87200
2018-2-03 07:00:00,-5,-6.7,86,87200
2018-2-03 08:00:00,-3.3,-5.6,82,87300
2018-2-03 09:00:00,-1.1,-5,72,87400
2018-2-03 10:00:00,0,-4.4,69,87700
2018-2-03 11:00:00,1.1,-4.4,64,87500
2018-2-03 12:00:00,1.7,-4.4,61,87400
2018-2-03 13:00:00,1.7,-6.1,53,87300
2018-2-03 14:00:00,2.2,-7.2,46,87300
2018-2-03 15:00:00,2.2,-6.1,51,87400
2018-2-03 16:00:00,1.7,-5.6,55,87400
2018-2-03 17:00:00,1.7,-5,58,87300
2018-2-03 18:00:00,1.1,-4.4,64,87200
2018-2-03 19:00:00,0,-3.9,72,87200
2018-2-03 20:00:00,1.1,-4.4,64,87200
2018-2-03 21:00:00,-0.6,-2.8,83,87100
2018-2-03 22:00:00,-1.1,-1.7,95,87300
2018-2-03 23:00:00,-1.1,-1.1,100,87100
2018-2-04 00:00:00,-1.1,-1.1,100,87000
2018-2-04 01:00:00,-1.1,-1.7,95,87000
2018-2-04 02:00:00,-1.1,-1.7,95,87000
2018-2-04 03:00:00,-2.2,-2.2,100,86900
2018-2-04 04:00:00,-3.3,-3.3,100,87300
2018-2-04 05:00:00,-3.3,-3.9,95,86900
2018-2-04 06:00:00,-3.3,-3.3,100,86900
2018-2-04 07:00:00,-3.9,-4.4,96,86900
2018-2-04 08:00:00,-2.2,-3.3,91,87000
2018-2-04 09:00:00,-1.7,-3.9,83,87000
2018-2-04 10:00:00,-1.1,-2.8,87,87300
2018-2-04 11:00:00,-1.1,-3.9,79,87100
2018-2-04 12:00:00,-1.7,-2.8,91,87000
2018-2-04 13:00:00,-0.6,-3.3,80,87000
2018-2-04 14:00:00,0,-4.4,69,87000
2018-2-04 15:00:00,-0.6,-3.3,80,87100
2018-2-04 16:00:00,-1.1,-4.4,76,87300
2018-2-04 17:00:00,-1.7,-3.3,87,87100
2018-2-04 18:00:00,-2.2,-2.8,95,87100
2018-2-04 19:00:00,-2.8,-3.3,96,87100
2018-2-04 20:00:00,-3.9,-3.9,100,87000
2018-2-04 21:00:00,-2.8,-3.3,96,87100
2018-2-04 22:00:00,-2.2,-3.3,91,87300
2018-2-04 23:00:00,-3.3,-3.9,95,87100
2018-2-05 00:00:00,-3.9,-5,91,87000
2018-2-05 01:00:00,-5,-6.7,86,87000
2018-2-05 02:00:00,-6.7,-8.3,87,86900
2018-2-05 03:00:00,-5.6,-6.7,91,86900
2018-2-05 04:00:00,-5,-6.1,91,87300
2018-2-05 05:00:00,-6.7,-8.3,87,86900
2018-2-05 06:00:00,-6.1,-7.8,86,87000
2018-2-05 07:00:00,-7.2,-9.4,82,86900
2018-2-05 08:00:00,-6.7,-7.8,91,87000
2018-2-05 09:00:00,-3.9,-7.2,75,87100
2018-2-05 10:00:00,-3.3,-6.7,75,87400
2018-2-05 11:00:00,-2.8,-6.1,76,87100
2018-2-05 12:00:00,-2.2,-6.1,72,87100
2018-2-05 13:00:00,-1.7,-5.6,72,87100
2018-2-05 14:00:00,-1.7,-7.8,59,87100
2018-2-05 15:00:00,-1.7,-9.4,52,87100
2018-2-05 16:00:00,-2.2,-9.4,54,87300
2018-2-05 17:00:00,-3.3,-8.3,65,87100
2018-2-05 18:00:00,-2.8,-8.3,62,87100
2018-2-05 19:00:00,-4.4,-8.3,71,87100
2018-2-05 20:00:00,-4.4,-8.3,71,87100
2018-2-05 21:00:00,-5.6,-8.9,75,87000
2018-2-05 22:00:00,-5,-9.4,68,87400
2018-2-05 23:00:00,-5.6,-9.4,72,87000
2018-2-06 00:00:00,-7.2,-10.6,74,87000
2018-2-06 01:00:00,-7.8,-11.1,75,87000
2018-2-06 02:00:00,-7.2,-8.9,86,87000
2018-2-06 03:00:00,-7.8,-8.9,91,87000
2018-2-06 04:00:00,-8.3,-10,86,87500
2018-2-06 05:00:00,-7.8,-9.4,87,87100
2018-2-06 06:00:00,-8.9,-9.4,96,87100
2018-2-06 07:00:00,-8.3,-10.6,82,87200
2018-2-06 08:00:00,-7.2,-9.4,82,87300
2018-2-06 09:00:00,-5.6,-8.3,79,87400
2018-2-06 10:00:00,-4.4,-7.8,75,87800
2018-2-06 11:00:00,-3.3,-8.3,65,87600
2018-2-06 12:00:00,-3.3,-7.2,72,87500
2018-2-06 13:00:00,-3.3,-9.4,59,87500
2018-2-06 14:00:00,-2.8,-11.1,49,87600
2018-2-06 15:00:00,-2.8,-11.7,46,87600
2018-2-06 16:00:00,-5,-12.2,53,87800
2018-2-06 17:00:00,-6.1,-12.2,58,87500
2018-2-06 18:00:00,-6.7,-12.2,61,87500
2018-2-06 19:00:00,-5.6,-10.6,65,87600
2018-2-06 20:00:00,-6.7,-11.1,68,87500
2018-2-06 21:00:00,-7.8,-12.2,68,87500
2018-2-06 22:00:00,-7.8,-12.8,64,87900
2018-2-06 23:00:00,-10,-14.4,67,87400
2018-2-07 00:00:00,-7.8,-12.8,64,87500
2018-2-07 01:00:00,-8.9,-11.7,78,87500
2018-2-07 02:00:00,-10,-13.9,70,87400
2018-2-07 03:00:00,-10,-13.9,70,87400
2018-2-07 04:00:00,-9.4,-13.9,67,87900
2018-2-07 05:00:00,-10,-15,64,87500
2018-2-07 06:00:00,-10.6,-15.6,63,87500
2018-2-07 07:00:00,-10.6,-15,67,87500
2018-2-07 08:00:00,-7.8,-13.9,58,87700
2018-2-07 09:00:00,-6.1,-13.9,50,87700
2018-2-07 10:00:00,-5,-15,41,88000
2018-2-07 11:00:00,-3.9,-12.8,46,87700
2018-2-07 12:00:00,-3.3,-13.3,42,87700
2018-2-07 13:00:00,-2.8,-11.1,49,87600
2018-2-07 14:00:00,-2.8,-11.1,49,87600
2018-2-07 15:00:00,-2.8,-12.8,42,87500
2018-2-07 16:00:00,-3.3,-12.8,44,87700
2018-2-07 17:00:00,-4.4,-11.7,53,87500
2018-2-07 18:00:00,-3.9,-10.6,56,87500
2018-2-07 19:00:00,-6.7,-11.7,64,87400
2018-2-07 20:00:00,-7.8,-12.2,68,87300
2018-2-07 21:00:00,-6.7,-11.7,64,87300
2018-2-07 22:00:00,-7.2,-11.7,67,87600
2018-2-07 23:00:00,-8.3,-11.7,74,87100
2018-2-08 00:00:00,-8.3,-11.7,74,87100
2018-2-08 01:00:00,-9.4,-13.3,70,87000
2018-2-08 02:00:00,-8.9,-12.8,71,87000
2018-2-08 03:00:00,-10,-13.3,74,86900
2018-2-08 04:00:00,-10,-13.9,70,87400
2018-2-08 05:00:00,-11.1,-13.9,78,86900
2018-2-08 06:00:00,-10.6,-13.9,74,86900
2018-2-08 07:00:00,-10.6,-13.9,74,86900
2018-2-08 08:00:00,-7.2,-12.2,64,87100
2018-2-08 09:00:00,-6.1,-11.7,61,87100
2018-2-08 10:00:00,-4.4,-11.1,56,87300
2018-2-08 11:00:00,-3.3,-11.7,48,87100
2018-2-08 12:00:00,-2.2,-11.1,46,87100
2018-2-08 13:00:00,-1.7,-10,49,87100
2018-2-08 14:00:00,-1.7,-10,49,87000
2018-2-08 15:00:00,-2.2,-12.2,42,87000
2018-2-08 16:00:00,-2.2,-12.2,42,87000
2018-2-08 17:00:00,-2.8,-8.9,59,87000
2018-2-08 18:00:00,-2.8,-8.3,62,87000
2018-2-08 19:00:00,-3.3,-8.3,65,87000
2018-2-08 20:00:00,-3.9,-7.8,71,87000
2018-2-08 21:00:00,-3.9,-8.3,68,87000
2018-2-08 22:00:00,-3.9,-8.3,68,87200
2018-2-08 23:00:00,-3.9,-7.8,71,87000
2018-2-09 00:00:00,-3.9,-10,59,86900
2018-2-09 01:00:00,-5,-10,65,86900
2018-2-09 02:00:00,-6.7,-8.9,83,86800
2018-2-09 03:00:00,-5,-8.9,71,86900
2018-2-09 04:00:00,-5,-9.4,68,87300
2018-2-09 05:00:00,-4.4,-9.4,65,87000
2018-2-09 06:00:00,-4.4,-8.9,68,87000
2018-2-09 07:00:00,-3.9,-8.9,65,87000
2018-2-09 08:00:00,-3.3,-8.3,65,87100
2018-2-09 09:00:00,-2.2,-8.3,59,87200
2018-2-09 10:00:00,-1.7,-8.3,57,87500
2018-2-09 11:00:00,-0.6,-9.4,47,87400
2018-2-09 12:00:00,0,-9.4,45,87400
2018-2-09 13:00:00,1.1,-9.4,41,87500
2018-2-09 14:00:00,1.1,-8.9,43,87500
2018-2-09 15:00:00,0.6,-8.9,45,87500
2018-2-09 16:00:00,0.6,-9.4,43,87600
2018-2-09 17:00:00,-0.6,-8.3,52,87400
2018-2-09 18:00:00,-1.7,-7.8,59,87400
2018-2-09 19:00:00,-2.8,-8.9,59,87400
2018-2-09 20:00:00,-1.7,-8.9,54,87400
2018-2-09 21:00:00,-2.8,-8.9,59,87400
2018-2-09 22:00:00,-3.3,-8.3,65,87600
2018-2-09 23:00:00,-3.3,-8.9,62,87200
2018-2-10 00:00:00,-3.3,-8.9,62,87200
2018-2-10 01:00:00,-2.8,-8.3,62,87200
2018-2-10 02:00:00,-3.3,-8.3,65,87100
2018-2-10 03:00:00,-2.8,-8.9,59,87100
2018-2-10 04:00:00,-2.8,-8.3,62,87400
2018-2-10 05:00:00,-2.2,-7.8,62,87100
2018-2-10 06:00:00,-1.7,-8.3,57,87100
2018-2-10 07:00:00,-1.7,-7.8,59,87200
2018-2-10 08:00:00,-1.1,-7.2,60,87300
2018-2-10 09:00:00,0,-7.8,52,87300
2018-2-10 10:00:00,0.6,-7.2,52,87500
2018-2-10 11:00:00,2.2,-6.7,48,87400
2018-2-10 12:00:00,3.3,-6.7,45,87500
2018-2-10 13:00:00,5.6,-6.7,38,87500
2018-2-10 14:00:00,5.6,-5.6,42,87500
2018-2-10 15:00:00,6.7,-8.3,31,87400
2018-2-10 16:00:00,6.7,-7.2,34,87400
2018-2-10 17:00:00,5,-7.8,36,87400
2018-2-10 18:00:00,0.6,-6.1,57,87200
2018-2-10 19:00:00,0,-5.6,62,87300
2018-2-10 20:00:00,1.1,-7.2,50,87300
2018-2-10 21:00:00,-1.1,-6.7,62,87200
2018-2-10 22:00:00,-0.6,-6.7,60,87400
2018-2-10 23:00:00,-1.1,-6.7,62,87200
2018-2-11 00:00:00,-1.7,-7.2,63,87100
2018-2-11 01:00:00,-1.7,-7.8,59,87000
2018-2-11 02:00:00,-2.8,-7.8,65,87100
2018-2-11 03:00:00,-3.9,-7.8,71,87000
2018-2-11 04:00:00,-3.3,-7.8,68,87400
2018-2-11 05:00:00,-2.8,-7.2,69,87100
2018-2-11 06:00:00,-3.3,-7.2,72,87100
2018-2-11 07:00:00,-2.8,-6.7,72,87200
2018-2-11 08:00:00,-0.6,-6.1,63,87300
2018-2-11 09:00:00,1.1,-6.1,55,87400
2018-2-11 10:00:00,2.2,-5.6,53,87500
2018-2-11 11:00:00,4.4,-5.6,46,87500
2018-2-11 12:00:00,5,-5,46,87400
2018-2-11 13:00:00,6.1,-6.1,39,87400
2018-2-11 14:00:00,7.2,-6.1,36,87400
2018-2-11 15:00:00,7.2,-6.1,36,87400
2018-2-11 16:00:00,5,-1.7,61,87300
2018-2-11 17:00:00,3.3,-2.2,66,87300
2018-2-11 18:00:00,1.1,-2.8,73,87300
2018-2-11 19:00:00,0.6,-2.2,80,87300
2018-2-11 20:00:00,1.1,-2.2,77,87200
2018-2-11 21:00:00,0.6,-2.8,76,87200
2018-2-11 22:00:00,-1.1,-2.8,87,87500
2018-2-11 23:00:00,-1.7,-4.4,80,87100
2018-2-12 00:00:00,0.6,-4.4,66,87200
2018-2-12 01:00:00,-2.2,-6.1,72,87000
2018-2-12 02:00:00,-2.2,-4.4,83,87100
2018-2-12 03:00:00,-3.3,-5.6,82,87000
2018-2-12 04:00:00,-2.8,-5.6,79,87500
2018-2-12 05:00:00,-3.3,-6.1,79,87100
2018-2-12 06:00:00,-1.7,-6.1,69,87200
2018-2-12 07:00:00,-1.7,-6.7,65,87200
2018-2-12 08:00:00,1.1,-5.6,58,87400
2018-2-12 09:00:00,3.3,-6.1,47,87400
2018-2-12 10:00:00,5,-6.1,42,87600
2018-2-12 11:00:00,6.1,-5,43,87500
2018-2-12 12:00:00,7.8,-5.6,36,87500
2018-2-12 13:00:00,7.8,-1.7,50,87400
2018-2-12 14:00:00,7.8,-1.7,50,87300
2018-2-12 15:00:00,6.1,-1.1,59,87300
2018-2-12 16:00:00,5,-0.6,67,87200
2018-2-12 17:00:00,4.4,-2.8,58,87200
2018-2-12 18:00:00,3.9,-0.6,72,87100
2018-2-12 19:00:00,3.3,-2.2,66,87100
2018-2-12 20:00:00,2.2,-2.2,71,87000
2018-2-12 21:00:00,2.8,-1.1,75,86900
2018-2-12 22:00:00,2.8,-0.6,78,87100
2018-2-12 23:00:00,2.8,-0.6,78,86800
2018-2-13 00:00:00,3.3,0,79,86800
2018-2-13 01:00:00,2.8,0,82,86700
2018-2-13 02:00:00,2.8,0.6,85,86600
2018-2-13 03:00:00,5,0.6,73,86700
2018-2-13 04:00:00,5,2.2,82,86700
2018-2-13 05:00:00,4.4,2.2,86,86600
2018-2-13 06:00:00,4.4,3.3,93,86600
2018-2-13 07:00:00,5,3.3,89,86600
2018-2-13 08:00:00,5,3.9,93,86600
