Column1,Cooling_Load (kBtu),Cooling_Load,W,kW,Heating_Load,Heating_Load(kBtu),
2018/11/25 8:00,92,92000,147459.5,147.4595,600000,600,
2018/11/25 9:00,96,96000,148113.75,148.11375,452000,452,
2018/11/25 10:00,104,104000,145919.7969,145.9197969,420000,420,
2018/11/25 11:00,96,96000,151619.7656,151.6197656,328000,328,
2018/11/25 12:00,76,76000,150064.7969,150.0647969,316000,316,
2018/11/25 13:00,88,88000,151725.25,151.72525,288000,288,
2018/11/25 14:00,88,88000,151291.6094,151.2916094,300000,300,
2018/11/25 15:00,84,84000,152450.125,152.450125,344000,344,
2018/11/25 16:00,84,84000,149958.9063,149.9589063,340000,340,
2018/11/25 17:00,104,104000,154720.0625,154.7200625,424000,424,
2018/11/25 18:00,84,84000,157708.5313,157.7085313,512000,512,
2018/11/25 19:00,100,100000,159916.3281,159.9163281,564000,564,
2018/11/25 20:00,96,96000,160806.9063,160.8069063,628000,628,
2018/11/25 21:00,116,116000,164863.4219,164.8634219,640000,640,
2018/11/25 22:00,108,108000,156547.0469,156.5470469,668000,668,
2018/11/25 23:00,112,112000,161011.25,161.01125,692000,692,
2018/11/26 0:00,104,104000,162443.75,162.44375,728000,728,
2018/11/26 1:00,104,104000,156968.5313,156.9685313,740000,740,
2018/11/26 2:00,116,116000,157619.4688,157.6194688,752000,752,
2018/11/26 3:00,116,116000,159405.1094,159.4051094,820000,820,
2018/11/26 4:00,152,152000,173617.8438,173.6178438,1336000,1336,
2018/11/26 5:00,252,252000,166901.5469,166.9015469,1716000,1716,
2018/11/26 6:00,212,212000,176408.3281,176.4083281,1720000,1720,
2018/11/26 7:00,264,264000,192873.5,192.8735,1700000,1700,
2018/11/26 8:00,248,248000,198989.5313,198.9895313,1656000,1656,
2018/11/26 9:00,196,196000,206423.1094,206.4231094,1592000,1592,
2018/11/26 10:00,184,184000,212630.9219,212.6309219,1436000,1436,
2018/11/26 11:00,144,144000,210810.2813,210.8102813,1228000,1228,
2018/11/26 12:00,144,144000,208952.6875,208.9526875,1164000,1164,
2018/11/26 13:00,176,176000,208779.5313,208.7795313,1044000,1044,
2018/11/26 14:00,180,180000,214356.6563,214.3566563,916000,916,
2018/11/26 15:00,172,172000,215265.0781,215.2650781,884000,884,
2018/11/26 16:00,196,196000,204790.2031,204.7902031,944000,944,
2018/11/26 17:00,192,192000,205598.6719,205.5986719,1096000,1096,
2018/11/26 18:00,188,188000,204553.2031,204.5532031,1252000,1252,
2018/11/26 19:00,164,164000,201137.5313,201.1375313,1316000,1316,
2018/11/26 20:00,156,156000,199363.4063,199.3634063,1364000,1364,
2018/11/26 21:00,172,172000,199487.0938,199.4870938,1428000,1428,
2018/11/26 22:00,168,168000,183656,183.656,848000,848,
2018/11/26 23:00,72,72000,168245.125,168.245125,404000,404,
2018/11/27 0:00,84,84000,165582.1875,165.5821875,508000,508,
2018/11/27 1:00,88,88000,158745.5625,158.7455625,580000,580,
2018/11/27 2:00,92,92000,156874.0625,156.8740625,576000,576,
2018/11/27 3:00,92,92000,149671.6875,149.6716875,544000,544,
2018/11/27 4:00,96,96000,150354.125,150.354125,636000,636,
2018/11/27 5:00,108,108000,171241.5,171.2415,1208000,1208,
2018/11/27 6:00,236,236000,181241.1875,181.2411875,1660000,1660,
2018/11/27 7:00,228,228000,191452.5781,191.4525781,1668000,1668,
2018/11/27 8:00,244,244000,203680.7031,203.6807031,1596000,1596,
2018/11/27 9:00,188,188000,212357.9219,212.3579219,1460000,1460,
2018/11/27 10:00,144,144000,213191.4688,213.1914688,1200000,1200,
2018/11/27 11:00,136,136000,213538.375,213.538375,1152000,1152,
2018/11/27 12:00,144,144000,214345.9531,214.3459531,1104000,1104,
2018/11/27 13:00,124,124000,213141.7656,213.1417656,1188000,1188,
2018/11/27 14:00,120,120000,214705.3125,214.7053125,1092000,1092,
2018/11/27 15:00,132,132000,209543.0938,209.5430938,1072000,1072,
2018/11/27 16:00,128,128000,205176.5625,205.1765625,1228000,1228,
2018/11/27 17:00,136,136000,211640.2188,211.6402188,1320000,1320,
2018/11/27 18:00,128,128000,212163.4063,212.1634063,1372000,1372,
2018/11/27 19:00,136,136000,206028.5,206.0285,1376000,1376,
2018/11/27 20:00,136,136000,199129.5313,199.1295313,1404000,1404,
2018/11/27 21:00,164,164000,190167.2813,190.1672813,1288000,1288,
2018/11/27 22:00,152,152000,186759.25,186.75925,768000,768,
2018/11/27 23:00,88,88000,165598.375,165.598375,312000,312,
2018/11/28 0:00,100,100000,164363.875,164.363875,312000,312,
2018/11/28 1:00,104,104000,161259.4844,161.2594844,352000,352,
2018/11/28 2:00,96,96000,162040.4375,162.0404375,440000,440,
2018/11/28 3:00,104,104000,155764.2656,155.7642656,360000,360,
2018/11/28 4:00,96,96000,157451.4531,157.4514531,468000,468,
2018/11/28 5:00,104,104000,177837.8438,177.8378438,1232000,1232,
2018/11/28 6:00,120,120000,176851.75,176.85175,1728000,1728,
2018/11/28 7:00,120,120000,193984.2344,193.9842344,1696000,1696,
2018/11/28 8:00,124,124000,203799.875,203.799875,1656000,1656,
2018/11/28 9:00,124,124000,212236.4688,212.2364688,1564000,1564,
2018/11/28 10:00,120,120000,213119.3281,213.1193281,1204000,1204,
2018/11/28 11:00,112,112000,212279.2656,212.2792656,1164000,1164,
2018/11/28 12:00,120,120000,209410.3594,209.4103594,1192000,1192,
2018/11/28 13:00,120,120000,210237.1094,210.2371094,1296000,1296,
2018/11/28 14:00,124,124000,212009.7188,212.0097188,1236000,1236,
2018/11/28 15:00,120,120000,208913.1719,208.9131719,1284000,1284,
2018/11/28 16:00,124,124000,205938.375,205.938375,1220000,1220,
2018/11/28 17:00,152,152000,208515.9063,208.5159063,1184000,1184,
2018/11/28 18:00,160,160000,209538.9063,209.5389063,1164000,1164,
2018/11/28 19:00,136,136000,202631.8125,202.6318125,1180000,1180,
2018/11/28 20:00,148,148000,200111.6406,200.1116406,1112000,1112,
2018/11/28 21:00,176,176000,194651.2656,194.6512656,1196000,1196,
2018/11/28 22:00,148,148000,186851.25,186.85125,652000,652,
2018/11/28 23:00,92,92000,158527.7031,158.5277031,352000,352,
2018/11/29 0:00,104,104000,157799.0938,157.7990938,340000,340,
2018/11/29 1:00,96,96000,160085.7344,160.0857344,412000,412,
2018/11/29 2:00,100,100000,159692.3594,159.6923594,396000,396,
2018/11/29 3:00,100,100000,151889.0156,151.8890156,420000,420,
2018/11/29 4:00,100,100000,154225.9844,154.2259844,452000,452,
2018/11/29 5:00,104,104000,170775.9844,170.7759844,1052000,1052,
2018/11/29 6:00,132,132000,182418.3906,182.4183906,1520000,1520,
2018/11/29 7:00,156,156000,194179.7188,194.1797188,1600000,1600,
2018/11/29 8:00,204,204000,199638.7656,199.6387656,1580000,1580,
2018/11/29 9:00,172,172000,212626.875,212.626875,1092000,1092,
2018/11/29 10:00,148,148000,209857.0469,209.8570469,1100000,1100,
2018/11/29 11:00,124,124000,211447.2188,211.4472188,1104000,1104,
2018/11/29 12:00,112,112000,212531.9688,212.5319688,1220000,1220,
2018/11/29 13:00,128,128000,210458.6719,210.4586719,1264000,1264,
2018/11/29 14:00,120,120000,213483.0469,213.4830469,1280000,1280,
2018/11/29 15:00,124,124000,211511.7969,211.5117969,1136000,1136,
2018/11/29 16:00,120,120000,201443.125,201.443125,1068000,1068,
2018/11/29 17:00,120,120000,207090.2188,207.0902188,1180000,1180,
2018/11/29 18:00,128,128000,207130.2031,207.1302031,1148000,1148,
2018/11/29 19:00,128,128000,198712.7188,198.7127188,1292000,1292,
2018/11/29 20:00,120,120000,195747.5781,195.7475781,1112000,1112,
2018/11/29 21:00,128,128000,194464.2969,194.4642969,1160000,1160,
2018/11/29 22:00,120,120000,181415.6875,181.4156875,636000,636,
2018/11/29 23:00,96,96000,168466.6094,168.4666094,248000,248,
2018/11/30 0:00,104,104000,163287.2031,163.2872031,348000,348,
2018/11/30 1:00,100,100000,157745.1094,157.7451094,404000,404,
2018/11/30 2:00,100,100000,158774.4219,158.7744219,376000,376,
2018/11/30 3:00,100,100000,153015.4531,153.0154531,488000,488,
2018/11/30 4:00,96,96000,156009.1094,156.0091094,436000,436,
2018/11/30 5:00,108,108000,175623.2656,175.6232656,1128000,1128,
2018/11/30 6:00,124,124000,172878.0313,172.8780313,1596000,1596,
2018/11/30 7:00,124,124000,173480.6563,173.4806563,1564000,1564,
2018/11/30 8:00,120,120000,179480.9375,179.4809375,1516000,1516,
2018/11/30 9:00,124,124000,189718.3594,189.7183594,1096000,1096,
2018/11/30 10:00,128,128000,191465.7344,191.4657344,1016000,1016,
2018/11/30 11:00,132,132000,191737.9375,191.7379375,1028000,1028,
2018/11/30 12:00,124,124000,190933.8906,190.9338906,988000,988,
2018/11/30 13:00,128,128000,195859.6875,195.8596875,1024000,1024,
2018/11/30 14:00,128,128000,196650.5938,196.6505938,1076000,1076,
2018/11/30 15:00,132,132000,193015.5625,193.0155625,1048000,1048,
2018/11/30 16:00,144,144000,186573.5938,186.5735938,956000,956,
2018/11/30 17:00,140,140000,184162.8281,184.1628281,1100000,1100,
2018/11/30 18:00,140,140000,179244.3281,179.2443281,1132000,1132,
2018/11/30 19:00,152,152000,168872.9063,168.8729063,1192000,1192,
2018/11/30 20:00,172,172000,169520.7344,169.5207344,672000,672,
2018/11/30 21:00,120,120000,167000.0625,167.0000625,1144000,1144,
2018/11/30 22:00,124,124000,165040.2813,165.0402813,572000,572,
2018/11/30 23:00,100,100000,156752.4688,156.7524688,296000,296,
2018/12/01 0:00,96,96000,155724.8281,155.7248281,384000,384,
2018/12/01 1:00,104,104000,157814.4219,157.8144219,468000,468,
2018/12/01 2:00,104,104000,155845.5,155.8455,504000,504,
2018/12/01 3:00,96,96000,155649.9219,155.6499219,560000,560,
2018/12/01 4:00,100,100000,153987.2188,153.9872188,524000,524,
2018/12/01 5:00,104,104000,171948.25,171.94825,1180000,1180,
2018/12/01 6:00,124,124000,176496.5469,176.4965469,1632000,1632,
2018/12/01 7:00,120,120000,179896.7344,179.8967344,1616000,1616,
2018/12/01 8:00,120,120000,180989.4375,180.9894375,1512000,1512,
2018/12/01 9:00,128,128000,184691.0781,184.6910781,1136000,1136,
2018/12/01 10:00,132,132000,186747.6719,186.7476719,1068000,1068,
2018/12/01 11:00,132,132000,190463.9375,190.4639375,920000,920,
2018/12/01 12:00,124,124000,191337.1406,191.3371406,884000,884,
2018/12/01 13:00,124,124000,185003.4219,185.0034219,788000,788,
2018/12/01 14:00,132,132000,182512.2656,182.5122656,808000,808,
2018/12/01 15:00,124,124000,179365.0625,179.3650625,864000,864,
2018/12/01 16:00,136,136000,174916.5,174.9165,956000,956,
2018/12/01 17:00,120,120000,180745.625,180.745625,1032000,1032,
2018/12/01 18:00,128,128000,177468.7813,177.4687813,1104000,1104,
2018/12/01 19:00,128,128000,177840.4063,177.8404063,1180000,1180,
2018/12/01 20:00,128,128000,179552.2813,179.5522813,1176000,1176,
2018/12/01 21:00,120,120000,178229.5,178.2295,1172000,1172,
2018/12/01 22:00,116,116000,167596.9688,167.5969688,668000,668,
2018/12/01 23:00,96,96000,155197.7969,155.1977969,360000,360,
2018/12/02 0:00,104,104000,155410.7344,155.4107344,468000,468,
2018/12/02 1:00,104,104000,157339.4844,157.3394844,480000,480,
2018/12/02 2:00,92,92000,161206.7031,161.2067031,456000,456,
2018/12/02 3:00,104,104000,153637.9375,153.6379375,488000,488,
2018/12/02 4:00,96,96000,153705.8125,153.7058125,576000,576,
2018/12/02 5:00,100,100000,153937.2031,153.9372031,536000,536,
2018/12/02 6:00,96,96000,154617.5313,154.6175313,688000,688,
2018/12/02 7:00,104,104000,153983.2188,153.9832188,612000,612,
2018/12/02 8:00,96,96000,148023.1406,148.0231406,628000,628,
2018/12/02 9:00,100,100000,146297.4688,146.2974688,584000,584,
2018/12/02 10:00,100,100000,147204.8594,147.2048594,468000,468,
2018/12/02 11:00,88,88000,147768.2031,147.7682031,464000,464,
2018/12/02 12:00,100,100000,145214.0781,145.2140781,428000,428,
2018/12/02 13:00,96,96000,149869.7813,149.8697813,540000,540,
2018/12/02 14:00,92,92000,155712.7969,155.7127969,504000,504,
2018/12/02 15:00,100,100000,153297.3438,153.2973438,520000,520,
2018/12/02 16:00,84,84000,153032.4219,153.0324219,652000,652,
2018/12/02 17:00,92,92000,158222.5938,158.2225938,696000,696,
2018/12/02 18:00,92,92000,159203.5156,159.2035156,708000,708,
2018/12/02 19:00,100,100000,157980.1875,157.9801875,772000,772,
2018/12/02 20:00,96,96000,155286.0938,155.2860938,688000,688,
2018/12/02 21:00,96,96000,155298.9531,155.2989531,680000,680,
2018/12/02 22:00,96,96000,153136.125,153.136125,780000,780,
2018/12/02 23:00,100,100000,162880.4844,162.8804844,712000,712,
2018/12/03 0:00,88,88000,162735.7031,162.7357031,772000,772,
2018/12/03 1:00,104,104000,157721.4688,157.7214688,732000,732,
2018/12/03 2:00,100,100000,160627.0625,160.6270625,780000,780,
2018/12/03 3:00,92,92000,162624.25,162.62425,712000,712,
2018/12/03 4:00,96,96000,181136.125,181.136125,1276000,1276,
2018/12/03 5:00,124,124000,181209.9531,181.2099531,1668000,1668,
2018/12/03 6:00,112,112000,187248.0156,187.2480156,1636000,1636,
2018/12/03 7:00,120,120000,200626.125,200.626125,1604000,1604,
2018/12/03 8:00,120,120000,204961,204.961,1572000,1572,
2018/12/03 9:00,120,120000,208231.375,208.231375,1544000,1544,
2018/12/03 10:00,124,124000,213999.2344,213.9992344,1512000,1512,
2018/12/03 11:00,132,132000,211032.6406,211.0326406,1236000,1236,
2018/12/03 12:00,132,132000,216130.8125,216.1308125,1152000,1152,
2018/12/03 13:00,128,128000,210571.4063,210.5714063,1084000,1084,
2018/12/03 14:00,124,124000,212010.9219,212.0109219,1012000,1012,
2018/12/03 15:00,128,128000,207118.8281,207.1188281,1068000,1068,
2018/12/03 16:00,128,128000,202897.375,202.897375,956000,956,
2018/12/03 17:00,120,120000,207360.5313,207.3605313,1132000,1132,
2018/12/03 18:00,124,124000,205373.0625,205.3730625,1320000,1320,
2018/12/03 19:00,128,128000,202247.1875,202.2471875,1436000,1436,
2018/12/03 20:00,120,120000,198080.7656,198.0807656,1516000,1516,
2018/12/03 21:00,120,120000,198354.875,198.354875,1540000,1540,
2018/12/03 22:00,112,112000,190159.9063,190.1599063,956000,956,
2018/12/03 23:00,96,96000,161792.5625,161.7925625,484000,484,
2018/12/04 0:00,92,92000,161845.1094,161.8451094,660000,660,
2018/12/04 1:00,100,100000,161092.1875,161.0921875,676000,676,
2018/12/04 2:00,100,100000,156271.875,156.271875,796000,796,
2018/12/04 3:00,96,96000,157247.7344,157.2477344,772000,772,
2018/12/04 4:00,92,92000,161447.8438,161.4478438,800000,800,
2018/12/04 5:00,88,88000,178299.0781,178.2990781,1312000,1312,
2018/12/04 6:00,116,116000,189574.2813,189.5742813,1676000,1676,
2018/12/04 7:00,112,112000,195715.4063,195.7154063,1664000,1664,
2018/12/04 8:00,112,112000,201865.4375,201.8654375,1632000,1632,
2018/12/04 9:00,132,132000,203572.25,203.57225,1588000,1588,
2018/12/04 10:00,132,132000,214550.1875,214.5501875,1532000,1532,
2018/12/04 11:00,120,120000,216793.5156,216.7935156,1408000,1408,
2018/12/04 12:00,124,124000,218648.3438,218.6483438,1256000,1256,
2018/12/04 13:00,124,124000,211554.6563,211.5546563,1116000,1116,
2018/12/04 14:00,120,120000,214759.2969,214.7592969,1000000,1000,
2018/12/04 15:00,128,128000,212773.5469,212.7735469,956000,956,
2018/12/04 16:00,124,124000,213936.4844,213.9364844,1136000,1136,
2018/12/04 17:00,152,152000,214439.1406,214.4391406,1276000,1276,
2018/12/04 18:00,156,156000,209816.8594,209.8168594,1416000,1416,
2018/12/04 19:00,164,164000,205923.6406,205.9236406,1496000,1496,
2018/12/04 20:00,144,144000,204726.7656,204.7267656,1568000,1568,
2018/12/04 21:00,144,144000,207856.0313,207.8560313,1588000,1588,
2018/12/04 22:00,140,140000,193619.6094,193.6196094,956000,956,
2018/12/04 23:00,128,128000,169203.2031,169.2032031,444000,444,
2018/12/05 0:00,116,116000,162500.6563,162.5006563,620000,620,
2018/12/05 1:00,112,112000,158923.7656,158.9237656,588000,588,
2018/12/05 2:00,124,124000,156428.5625,156.4285625,712000,712,
2018/12/05 3:00,124,124000,154200.0625,154.2000625,672000,672,
2018/12/05 4:00,112,112000,151931.7188,151.9317188,728000,728,
2018/12/05 5:00,124,124000,172265.2656,172.2652656,1272000,1272,
2018/12/05 6:00,136,136000,184951.8906,184.9518906,1680000,1680,
2018/12/05 7:00,132,132000,196750.0625,196.7500625,1648000,1648,
2018/12/05 8:00,144,144000,201295.1719,201.2951719,1616000,1616,
2018/12/05 9:00,140,140000,212174.0938,212.1740938,1556000,1556,
2018/12/05 10:00,144,144000,211335.0625,211.3350625,1488000,1488,
2018/12/05 11:00,156,156000,212810.7813,212.8107813,1260000,1260,
2018/12/05 12:00,160,160000,210902.1875,210.9021875,1304000,1304,
2018/12/05 13:00,148,148000,213267.5156,213.2675156,1260000,1260,
2018/12/05 14:00,160,160000,213539.2031,213.5392031,1140000,1140,
2018/12/05 15:00,136,136000,214713.9688,214.7139688,968000,968,
2018/12/05 16:00,152,152000,212778.4531,212.7784531,1528000,1528,
2018/12/05 17:00,152,152000,221542.7969,221.5427969,1368000,1368,
2018/12/05 18:00,152,152000,216686.1719,216.6861719,1480000,1480,
2018/12/05 19:00,152,152000,210601.5156,210.6015156,1368000,1368,
2018/12/05 20:00,148,148000,204238.6563,204.2386563,1428000,1428,
2018/12/05 21:00,156,156000,202455.8125,202.4558125,1448000,1448,
2018/12/05 22:00,144,144000,193080.25,193.08025,848000,848,
2018/12/05 23:00,120,120000,167725.875,167.725875,356000,356,
2018/12/06 0:00,112,112000,167508.9219,167.5089219,580000,580,
2018/12/06 1:00,120,120000,166463.5313,166.4635313,588000,588,
2018/12/06 2:00,128,128000,161851.1406,161.8511406,580000,580,
2018/12/06 3:00,108,108000,159281.5625,159.2815625,608000,608,
2018/12/06 4:00,112,112000,159856.3906,159.8563906,644000,644,
2018/12/06 5:00,108,108000,185325.1094,185.3251094,1240000,1240,
2018/12/06 6:00,144,144000,189648.7188,189.6487188,1648000,1648,
2018/12/06 7:00,140,140000,204841.5313,204.8415313,1616000,1616,
2018/12/06 8:00,140,140000,210163.875,210.163875,1576000,1576,
2018/12/06 9:00,148,148000,222098.9219,222.0989219,1540000,1540,
2018/12/06 10:00,180,180000,219314.7813,219.3147813,1452000,1452,
2018/12/06 11:00,164,164000,215398.2188,215.3982188,1236000,1236,
2018/12/06 12:00,156,156000,216053.1875,216.0531875,1264000,1264,
2018/12/06 13:00,168,168000,212179.5313,212.1795313,1132000,1132,
2018/12/06 14:00,156,156000,212487.0625,212.4870625,1088000,1088,
2018/12/06 15:00,112,112000,209741.4844,209.7414844,1104000,1104,
2018/12/06 16:00,136,136000,207929.4844,207.9294844,1140000,1140,
2018/12/06 17:00,128,128000,213645.9688,213.6459688,1212000,1212,
2018/12/06 18:00,128,128000,208101.8438,208.1018438,1340000,1340,
2018/12/06 19:00,120,120000,205999.4844,205.9994844,1344000,1344,
2018/12/06 20:00,128,128000,203944.4375,203.9444375,1412000,1412,
2018/12/06 21:00,124,124000,199314.0156,199.3140156,1304000,1304,
2018/12/06 22:00,120,120000,191977.8281,191.9778281,840000,840,
2018/12/06 23:00,92,92000,171067.5938,171.0675938,468000,468,
2018/12/07 0:00,96,96000,169137.2656,169.1372656,484000,484,
2018/12/07 1:00,100,100000,166985.1094,166.9851094,560000,560,
2018/12/07 2:00,96,96000,162533.4531,162.5334531,524000,524,
2018/12/07 3:00,92,92000,155932.25,155.93225,608000,608,
2018/12/07 4:00,96,96000,157005.6406,157.0056406,600000,600,
2018/12/07 5:00,88,88000,179920.4688,179.9204688,1188000,1188,
2018/12/07 6:00,132,132000,181276.5469,181.2765469,1632000,1632,
2018/12/07 7:00,104,104000,182646.25,182.64625,1624000,1624,
2018/12/07 8:00,124,124000,188210.1563,188.2101563,1572000,1572,
2018/12/07 9:00,124,124000,192023.0625,192.0230625,1496000,1496,
2018/12/07 10:00,128,128000,198103.7656,198.1037656,1204000,1204,
2018/12/07 11:00,132,132000,195651.125,195.651125,1156000,1156,
2018/12/07 12:00,124,124000,195926.2969,195.9262969,1048000,1048,
2018/12/07 13:00,140,140000,198455.4219,198.4554219,1036000,1036,
2018/12/07 14:00,144,144000,200450.1875,200.4501875,1024000,1024,
2018/12/07 15:00,136,136000,198765.6094,198.7656094,1112000,1112,
2018/12/07 16:00,124,124000,197149.6563,197.1496563,1176000,1176,
2018/12/07 17:00,128,128000,188973.4688,188.9734688,1220000,1220,
2018/12/07 18:00,164,164000,183675.3438,183.6753438,836000,836,
2018/12/07 19:00,128,128000,181734.5938,181.7345938,944000,944,
2018/12/07 20:00,124,124000,182768.0781,182.7680781,1080000,1080,
2018/12/07 21:00,128,128000,180838.2188,180.8382188,1192000,1192,
2018/12/07 22:00,116,116000,180488.7031,180.4887031,692000,692,
2018/12/07 23:00,96,96000,156049.0781,156.0490781,328000,328,
2018/12/08 0:00,104,104000,157319.2656,157.3192656,440000,440,
2018/12/08 1:00,100,100000,154697.8594,154.6978594,480000,480,
2018/12/08 2:00,96,96000,154724.9063,154.7249063,432000,432,
2018/12/08 3:00,100,100000,155757.9531,155.7579531,516000,516,
2018/12/08 4:00,96,96000,152844.9688,152.8449688,520000,520,
2018/12/08 5:00,88,88000,175893.9688,175.8939688,1228000,1228,
2018/12/08 6:00,128,128000,174953.0625,174.9530625,1616000,1616,
2018/12/08 7:00,124,124000,185832.8594,185.8328594,1584000,1584,
2018/12/08 8:00,112,112000,183983.7813,183.9837813,1520000,1520,
2018/12/08 9:00,128,128000,184501.9219,184.5019219,1352000,1352,
2018/12/08 10:00,128,128000,189805,189.805,1212000,1212,
2018/12/08 11:00,136,136000,196298.0156,196.2980156,1112000,1112,
2018/12/08 12:00,128,128000,199446.1875,199.4461875,1044000,1044,
2018/12/08 13:00,128,128000,199313.6563,199.3136563,1056000,1056,
2018/12/08 14:00,140,140000,190022.1094,190.0221094,1212000,1212,
2018/12/08 15:00,128,128000,194343.2656,194.3432656,1064000,1064,
2018/12/08 16:00,128,128000,192315.6875,192.3156875,1124000,1124,
2018/12/08 17:00,136,136000,192357.8594,192.3578594,1200000,1200,
2018/12/08 18:00,128,128000,187399.5469,187.3995469,1312000,1312,
2018/12/08 19:00,124,124000,188210.6406,188.2106406,1212000,1212,
2018/12/08 20:00,124,124000,189857.8594,189.8578594,1300000,1300,
2018/12/08 21:00,128,128000,183966.3906,183.9663906,1364000,1364,
2018/12/08 22:00,120,120000,180555.375,180.555375,784000,784,
2018/12/08 23:00,96,96000,157889.8594,157.8898594,328000,328,
2018/12/09 0:00,100,100000,161260.0313,161.2600313,408000,408,
2018/12/09 1:00,96,96000,156105.7188,156.1057188,452000,452,
2018/12/09 2:00,96,96000,153899.625,153.899625,512000,512,
2018/12/09 3:00,100,100000,157470.2969,157.4702969,572000,572,
2018/12/09 4:00,100,100000,155777.5938,155.7775938,512000,512,
2018/12/09 5:00,92,92000,156497.2969,156.4972969,548000,548,
2018/12/09 6:00,100,100000,154787.0156,154.7870156,536000,536,
2018/12/09 7:00,96,96000,153493.5,153.4935,612000,612,
2018/12/09 8:00,92,92000,150133.25,150.13325,600000,600,
2018/12/09 9:00,96,96000,149567.1719,149.5671719,644000,644,
2018/12/09 10:00,96,96000,156096.2188,156.0962188,448000,448,
2018/12/09 11:00,100,100000,151046.7031,151.0467031,348000,348,
2018/12/09 12:00,96,96000,154404.2813,154.4042813,300000,300,
2018/12/09 13:00,100,100000,151389.7656,151.3897656,300000,300,
2018/12/09 14:00,100,100000,156066.9063,156.0669063,328000,328,
2018/12/09 15:00,88,88000,156270.125,156.270125,336000,336,
2018/12/09 16:00,104,104000,159772.9531,159.7729531,352000,352,
2018/12/09 17:00,92,92000,164013.125,164.013125,452000,452,
2018/12/09 18:00,100,100000,163395.0938,163.3950938,552000,552,
2018/12/09 19:00,100,100000,160145.5,160.1455,604000,604,
2018/12/09 20:00,100,100000,166100.9844,166.1009844,548000,548,
2018/12/09 21:00,104,104000,161025.875,161.025875,596000,596,
2018/12/09 22:00,96,96000,162584.3281,162.5843281,628000,628,
2018/12/09 23:00,92,92000,167582.8125,167.5828125,716000,716,
2018/12/10 0:00,104,104000,164675.8438,164.6758438,736000,736,
2018/12/10 1:00,104,104000,161735.4531,161.7354531,712000,712,
2018/12/10 2:00,96,96000,164344.375,164.344375,712000,712,
2018/12/10 3:00,92,92000,159949.0781,159.9490781,692000,692,
2018/12/10 4:00,104,104000,173995.3594,173.9953594,1284000,1284,
2018/12/10 5:00,120,120000,170903.6094,170.9036094,1652000,1652,
2018/12/10 6:00,120,120000,175522.125,175.522125,1660000,1660,
2018/12/10 7:00,116,116000,183362.3281,183.3623281,1620000,1620,
2018/12/10 8:00,120,120000,185392.7656,185.3927656,1572000,1572,
2018/12/10 9:00,108,108000,185083.375,185.083375,1484000,1484,
2018/12/10 10:00,116,116000,186011.9688,186.0119688,1180000,1180,
2018/12/10 11:00,112,112000,196279.3281,196.2793281,1228000,1228,
2018/12/10 12:00,124,124000,200833.3281,200.8333281,1056000,1056,
2018/12/10 13:00,112,112000,199244.5781,199.2445781,1004000,1004,
2018/12/10 14:00,104,104000,200367.8281,200.3678281,940000,940,
2018/12/10 15:00,112,112000,205791.5469,205.7915469,944000,944,
2018/12/10 16:00,116,116000,205684.9063,205.6849063,1124000,1124,
2018/12/10 17:00,128,128000,205690.8594,205.6908594,1236000,1236,
2018/12/10 18:00,128,128000,205470.7188,205.4707188,1360000,1360,
2018/12/10 19:00,124,124000,200125.5625,200.1255625,1396000,1396,
2018/12/10 20:00,128,128000,195856.0781,195.8560781,1408000,1408,
2018/12/10 21:00,120,120000,187561.0313,187.5610313,1428000,1428,
2018/12/10 22:00,120,120000,182504.9375,182.5049375,748000,748,
2018/12/10 23:00,100,100000,164206.9063,164.2069063,404000,404,
2018/12/11 0:00,92,92000,161952.5313,161.9525313,408000,408,
2018/12/11 1:00,100,100000,161602.7969,161.6027969,460000,460,
2018/12/11 2:00,96,96000,154174.3438,154.1743438,520000,520,
2018/12/11 3:00,96,96000,152134.2031,152.1342031,576000,576,
2018/12/11 4:00,100,100000,152392.625,152.392625,548000,548,
2018/12/11 5:00,96,96000,175642.3594,175.6423594,1228000,1228,
2018/12/11 6:00,120,120000,185607.7813,185.6077813,1620000,1620,
2018/12/11 7:00,120,120000,192719.0938,192.7190938,1600000,1600,
2018/12/11 8:00,116,116000,199061.3906,199.0613906,1532000,1532,
2018/12/11 9:00,76,76000,202979.6406,202.9796406,1444000,1444,
2018/12/11 10:00,220,220000,205945.0469,205.9450469,1252000,1252,
2018/12/11 11:00,160,160000,206420.6563,206.4206563,1336000,1336,
2018/12/11 12:00,156,156000,205024.9063,205.0249063,1344000,1344,
2018/12/11 13:00,148,148000,203778.5469,203.7785469,1236000,1236,
2018/12/11 14:00,144,144000,204740.375,204.740375,1312000,1312,
2018/12/11 15:00,148,148000,207797.3594,207.7973594,1252000,1252,
2018/12/11 16:00,152,152000,209968.2969,209.9682969,1264000,1264,
2018/12/11 17:00,108,108000,210068.3594,210.0683594,1324000,1324,
2018/12/11 18:00,128,128000,204192.2031,204.1922031,1472000,1472,
2018/12/11 19:00,120,120000,190073.4531,190.0734531,1432000,1432,
2018/12/11 20:00,124,124000,189071.0625,189.0710625,1356000,1356,
2018/12/11 21:00,132,132000,187051.5625,187.0515625,1384000,1384,
2018/12/11 22:00,112,112000,178406.6563,178.4066563,820000,820,
2018/12/11 23:00,92,92000,167545.1094,167.5451094,464000,464,
