Date,T_DB,T_DP,RH,Atm_Press
2018-07-08 14:00:00,27.2,10,34.09,87289.77
2018-07-08 15:00:00,30,7.8,24.99,87289.77
2018-07-08 16:00:00,30.6,8.3,24.98,87289.77
2018-07-08 17:00:00,32,7.8,22.61,87260.76
2018-07-08 18:00:00,33.9,7.2,19.25,87231.77
2018-07-08 19:00:00,35.6,7.2,17.52,87173.77
2018-07-08 20:00:00,36.7,6.1,15.3,87086.77
2018-07-08 21:00:00,33.3,9.4,23.11,87086.77
2018-07-08 22:00:00,34.4,5.6,16.77,87057.77
2018-07-08 23:00:00,37,5,13.94,87028.77
2018-07-09 0:00:00,35.6,6.7,16.93,86999.77
2018-07-09 1:00:00,33.3,8.9,22.34,87202.77
2018-07-09 2:00:00,27,12.8,42.06,87347.77
2018-07-09 3:00:00,26,13.3,44.61,87434.77
2018-07-09 4:00:00,26.1,12.2,42.08,87405.76
2018-07-09 5:00:00,27.2,10.6,35.49,87376.77
2018-07-09 6:00:00,25.6,12.2,43.35,87376.77
2018-07-09 7:00:00,25.6,11.7,41.94,87347.77
2018-07-09 8:00:00,25,12.2,44.92,87318.77
2018-07-09 9:00:00,24.4,12.8,48.42,87318.77
2018-07-09 10:00:00,24.4,13.9,52.02,87376.77
2018-07-09 11:00:00,24.4,12.8,48.42,87376.77
2018-07-09 12:00:00,24.4,12.8,48.42,87376.77
2018-07-09 13:00:00,23.9,13.9,53.6,87463.77
2018-07-09 14:00:00,25.6,13.9,48.43,87463.77
2018-07-09 15:00:00,27.2,13.9,44.08,87463.77
2018-07-09 16:00:00,28.3,12.8,38.49,87434.77
2018-07-09 17:00:00,31.1,11.1,29.3,87434.77
2018-07-09 18:00:00,32.8,11.1,26.62,87405.76
2018-07-09 19:00:00,33.9,9.4,22.35,87347.77
2018-07-09 20:00:00,35,7.8,19.13,87289.77
2018-07-09 21:00:00,35,8.9,20.33,87231.77
2018-07-09 22:00:00,36.7,9.4,19.15,87144.77
2018-07-09 23:00:00,36,8.9,19.37,87086.77
2018-07-10 0:00:00,35.6,9.4,20.34,87086.77
2018-07-10 1:00:00,35,6.7,17.86,87057.77
2018-07-10 2:00:00,34,9.4,21.63,87057.77
2018-07-10 3:00:00,31,12.2,31.27,87144.77
2018-07-10 4:00:00,30,11.1,31.2,87260.76
2018-07-10 5:00:00,30,9.4,27.85,87289.77
2018-07-10 6:00:00,28.9,10.6,32.15,87231.77
2018-07-10 7:00:00,27.8,11.1,35.42,87260.76
2018-07-10 8:00:00,26.7,11.1,37.78,87318.77
2018-07-10 9:00:00,26.1,12.8,43.77,87289.77
2018-07-10 10:00:00,25,11.7,43.46,87260.76
2018-07-10 11:00:00,25,13.9,50.19,87289.77
2018-07-10 12:00:00,24.4,13.9,52.02,87289.77
2018-07-10 13:00:00,25,13.9,50.19,87318.77
2018-07-10 14:00:00,26.7,13.9,45.39,87318.77
2018-07-10 15:00:00,28,12.8,39.68,87347.77
2018-07-10 16:00:00,30,11.7,32.46,87347.77
2018-07-10 17:00:00,31.7,11.7,29.47,87347.77
2018-07-10 18:00:00,33,10.6,26.15,87289.77
2018-07-10 19:00:00,33,10.6,26.15,87260.76
2018-07-10 20:00:00,35.6,11.1,22.79,87202.77
2018-07-10 21:00:00,36.1,11.1,22.17,87115.77
2018-07-10 22:00:00,32.8,10,24.74,87086.77
2018-07-10 23:00:00,34.4,8.9,21.01,86970.77
2018-07-11 0:00:00,36.1,8.9,19.13,86883.76
2018-07-11 1:00:00,35.6,8.9,19.67,86883.76
2018-07-11 2:00:00,34,8.3,20.21,86854.77
2018-07-11 3:00:00,30,12.2,33.55,86941.77
2018-07-11 4:00:00,25,16.1,57.81,87115.77
2018-07-11 5:00:00,27.2,14.4,45.53,87057.77
2018-07-11 6:00:00,25,14.4,51.84,87028.77
2018-07-11 7:00:00,25.6,13.3,46.58,86999.77
2018-07-11 8:00:00,22.8,16.1,65.97,87028.77
2018-07-11 9:00:00,23.3,15.6,62,87057.77
2018-07-11 10:00:00,23.3,15,59.66,87086.77
2018-07-11 11:00:00,25,12.8,46.72,87086.77
2018-07-11 12:00:00,25,11.7,43.46,87115.77
2018-07-11 13:00:00,23.3,14.4,57.39,87173.77
2018-07-11 14:00:00,25.6,12.8,45.08,87173.77
2018-07-11 15:00:00,27.2,12.2,39.45,87202.77
2018-07-11 16:00:00,29.4,12.2,34.72,87173.77
2018-07-11 17:00:00,30,11.1,31.2,87173.77
2018-07-11 18:00:00,31.1,12.8,32.77,87144.77
2018-07-11 19:00:00,32.8,12.2,28.62,87115.77
2018-07-11 20:00:00,33,12.2,27.93,87057.77
2018-07-11 21:00:00,31.1,12.2,31.51,87028.77
2018-07-11 22:00:00,31.7,10.6,27.39,86941.77
2018-07-11 23:00:00,32,11.1,27.66,86912.77
2018-07-12 0:00:00,31.7,11.7,29.47,86854.77
2018-07-12 1:00:00,32.2,10.6,26.63,86825.77
2018-07-12 2:00:00,32,11.1,27.66,86825.77
2018-07-12 3:00:00,30,12.2,33.11,86854.77
2018-07-12 4:00:00,28.3,11.7,35.8,86941.77
2018-07-12 5:00:00,27.8,10.6,34.27,86970.77
2018-07-12 6:00:00,26.7,11.1,37.78,86970.77
2018-07-12 7:00:00,26,12.2,41.78,86999.77
2018-07-12 8:00:00,25.6,11.1,40.31,87028.77
2018-07-12 9:00:00,25.6,11.7,41.94,87028.77
2018-07-12 10:00:00,25.6,11.7,41.94,87028.77
2018-07-12 11:00:00,25,12.2,44.33,87028.77
2018-07-12 12:00:00,25,13.3,48.27,87086.77
2018-07-12 13:00:00,25,12.8,46.72,87115.77
2018-07-12 14:00:00,25.6,13.3,46.58,87144.77
2018-07-12 15:00:00,26.7,12.8,42.25,87202.77
2018-07-12 16:00:00,27.8,12.2,38.09,87260.76
2018-07-12 17:00:00,28.9,12.2,35.74,87260.76
2018-07-12 18:00:00,29.4,11.7,33.6,87260.76
2018-07-12 19:00:00,31.1,11.7,30.49,87231.77
2018-07-12 20:00:00,33.3,10,24.05,87144.77
2018-07-12 21:00:00,33.3,10.6,25.04,87086.77
2018-07-12 22:00:00,34,10,23.13,87028.77
2018-07-12 23:00:00,34.4,10,22.63,86999.77
2018-07-13 0:00:00,34.4,8.9,21.01,86999.77
2018-07-13 1:00:00,34.4,7.2,18.72,86999.77
2018-07-13 2:00:00,33.3,5.6,17.83,86999.77
2018-07-13 3:00:00,29,7.2,25.06,87057.77
2018-07-13 4:00:00,28.9,11.7,34.58,87144.77
2018-07-13 5:00:00,27.8,12.2,38.09,87231.77
2018-07-13 6:00:00,26.7,11.7,39.31,87289.77
2018-07-13 7:00:00,26.1,12.2,42.08,87318.77
2018-07-13 8:00:00,25,12.8,46.72,87318.77
2018-07-13 9:00:00,24.4,12.8,48.42,87318.77
2018-07-13 10:00:00,22.8,11.7,49.59,87347.77
2018-07-13 11:00:00,22.8,13.9,57.27,87318.77
2018-07-13 12:00:00,22.2,13.9,59.39,87347.77
2018-07-13 13:00:00,22.8,14.4,59.15,87405.76
2018-07-13 14:00:00,24.4,13.9,52.02,87434.77
2018-07-13 15:00:00,25.6,12.2,43.35,87463.77
2018-07-13 16:00:00,27.8,12.8,39.62,87463.77
2018-07-13 17:00:00,29.4,12.2,34.72,87463.77
2018-07-13 18:00:00,31.1,11.1,29.3,87434.77
2018-07-13 19:00:00,33,11.7,27.93,87376.77
2018-07-13 20:00:00,33.9,10.6,24.21,87318.77
2018-07-13 21:00:00,35,8.9,20.33,87260.76
2018-07-13 22:00:00,35,8.9,20.33,87202.77
2018-07-13 23:00:00,35.6,2.2,12.35,87144.77
2018-07-14 0:00:00,35.6,3.3,13.36,87115.77
2018-07-14 1:00:00,35,2.8,13.33,87086.77
2018-07-14 2:00:00,34,2.8,14.29,87086.77
2018-07-14 3:00:00,31.1,4.4,18.56,87115.77
2018-07-14 4:00:00,29,6.1,23.4,87173.77
2018-07-14 5:00:00,27.8,7.2,27.24,87202.77
2018-07-14 6:00:00,27.8,6.7,26.32,87231.77
2018-07-14 7:00:00,27.2,7.8,29.39,87231.77
2018-07-14 8:00:00,27.2,10,34.09,87231.77
2018-07-14 9:00:00,25.6,12.2,43.35,87260.76
2018-07-14 10:00:00,26.7,12.8,42.25,87260.76
2018-07-14 11:00:00,25.6,12.2,43.35,87202.77
2018-07-14 12:00:00,25,11.7,43.46,87231.77
2018-07-14 13:00:00,26,11.1,39.11,87260.76
2018-07-14 14:00:00,25.6,13.3,46.58,87347.77
2018-07-14 15:00:00,26.7,11.7,39.31,87347.77
2018-07-14 16:00:00,27.8,13.9,42.56,87434.77
2018-07-14 17:00:00,27.2,13.3,42.39,87463.77
2018-07-14 18:00:00,28,13.3,39.68,87463.77
2018-07-14 19:00:00,27.8,12.2,38.09,87521.77
2018-07-14 20:00:00,28.3,12.8,38.49,87492.77
2018-07-14 21:00:00,27.2,11.7,38.17,87463.77
2018-07-14 22:00:00,29.4,11.1,32.29,87405.76
2018-07-14 23:00:00,30,10.6,30.99,87289.77
2018-07-15 0:00:00,30.6,8.3,24.98,87260.76
2018-07-15 1:00:00,31,9.4,25.61,87260.76
2018-07-15 2:00:00,30,9.4,27.11,87231.77
2018-07-15 3:00:00,28,9.4,30.43,87260.76
2018-07-15 4:00:00,27.2,9.4,32.75,87260.76
2018-07-15 5:00:00,26.1,10,36.37,87318.77
2018-07-15 6:00:00,25,10,38.82,87347.77
2018-07-15 7:00:00,23.3,10,42.98,87318.77
2018-07-15 8:00:00,22.2,10,45.94,87318.77
2018-07-15 9:00:00,22.2,10,45.94,87318.77
2018-07-15 10:00:00,22.2,10.6,47.81,87318.77
2018-07-15 11:00:00,21.7,13.9,61.23,87318.77
2018-07-15 12:00:00,21.1,14.4,65.6,87347.77
2018-07-15 13:00:00,21.1,14.4,65.6,87347.77
2018-07-15 14:00:00,23.3,13.9,55.57,87376.77
2018-07-15 15:00:00,25,11.7,43.46,87405.76
2018-07-15 16:00:00,27.2,12.2,39.45,87405.76
2018-07-15 17:00:00,28.3,11.7,35.8,87376.77
2018-07-15 18:00:00,31.7,10.6,27.39,87347.77
2018-07-15 19:00:00,33.3,8.3,21.45,87318.77
2018-07-15 20:00:00,34.4,7.2,18.72,87260.76
2018-07-15 21:00:00,34.4,6.1,17.36,87173.77
2018-07-15 22:00:00,35,6.7,17.86,87115.77
2018-07-15 23:00:00,35.6,5.6,15.69,87057.77
2018-07-16 0:00:00,35,5.6,16.22,86970.77
2018-07-16 1:00:00,35,5.6,16.67,86970.77
2018-07-16 2:00:00,34,3.9,15.33,86970.77
2018-07-16 3:00:00,31,6.1,20.86,86999.77
2018-07-16 4:00:00,28.9,7.8,26.62,87057.77
2018-07-16 5:00:00,27.2,6.7,27.26,87115.77
2018-07-16 6:00:00,26.7,8.9,32.61,87115.77
2018-07-16 7:00:00,25.6,8.3,33.41,87086.77
2018-07-16 8:00:00,25,9.4,37.29,87115.77
2018-07-16 9:00:00,23.3,8.9,39.92,87115.77
2018-07-16 10:00:00,22.8,9.4,42.55,87115.77
2018-07-16 11:00:00,23.3,10,42.98,87115.77
2018-07-16 12:00:00,24.4,10,40.23,87144.77
2018-07-16 13:00:00,24,11.1,44.05,87231.77
2018-07-16 14:00:00,25.6,10.6,38.99,87318.77
2018-07-16 15:00:00,27,11.1,36.87,87347.77
2018-07-16 16:00:00,26.7,11.1,37.78,87289.77
2018-07-16 17:00:00,28.3,11.7,35.8,87289.77
2018-07-16 18:00:00,30,7.2,23.66,87289.77
2018-07-16 19:00:00,33,5.6,18.64,87260.76
2018-07-16 20:00:00,34,7.2,18.88,87173.77
2018-07-16 21:00:00,35.6,7.2,17.52,87144.77
2018-07-16 22:00:00,35,6.1,16.67,87086.77
2018-07-16 23:00:00,36,5.6,15.78,86999.77
2018-07-17 0:00:00,36.1,6.1,15.8,86970.77
2018-07-17 1:00:00,35.6,6.1,16.24,86941.77
2018-07-17 2:00:00,34,7.2,18.88,86970.77
2018-07-17 3:00:00,31,10,27.38,86970.77
2018-07-17 4:00:00,27,13.3,42.06,86999.77
2018-07-17 5:00:00,26,11.7,41.78,87144.77
2018-07-17 6:00:00,25,16.7,61.21,87463.77
2018-07-17 7:00:00,23,15.6,64.76,87231.77
2018-07-17 8:00:00,22,15,64.54,87260.76
2018-07-17 9:00:00,22.8,13.3,55.08,87318.77
2018-07-17 10:00:00,22.2,12.8,55.28,87318.77
2018-07-17 11:00:00,22,12.8,56.7,87318.77
2018-07-17 12:00:00,22,12.2,53.1,87347.77
2018-07-17 13:00:00,22,12.8,56.7,87376.77
2018-07-17 14:00:00,23.3,13.3,53.44,87405.76
2018-07-17 15:00:00,25,12.2,44.33,87405.76
2018-07-17 16:00:00,26.1,12.2,42.08,87434.77
2018-07-17 17:00:00,28,12.2,37.16,87434.77
2018-07-17 18:00:00,29,12.2,35.07,87405.76
2018-07-17 19:00:00,31.1,10.6,28.34,87405.76
2018-07-17 20:00:00,32.2,7.8,22.06,87347.77
2018-07-17 21:00:00,33,7.2,19.96,87318.77
2018-07-17 22:00:00,33.9,5.6,17.24,87260.76
2018-07-17 23:00:00,34,5.6,17.62,87202.77
2018-07-18 0:00:00,33.9,5,16.53,87144.77
2018-07-18 1:00:00,34,2.8,14.29,87115.77
2018-07-18 2:00:00,33,3.3,15.11,87115.77
2018-07-18 3:00:00,31,5,19.46,87144.77
2018-07-18 4:00:00,28,7.2,26.56,87173.77
2018-07-18 5:00:00,27,7.8,30.14,87231.77
2018-07-18 6:00:00,26.1,7.2,30.09,87231.77
2018-07-18 7:00:00,24,8.3,36.01,87289.77
2018-07-18 8:00:00,23,8.9,40.92,87289.77
2018-07-18 9:00:00,22.8,8.3,39.5,87347.77
2018-07-18 10:00:00,22.8,8.9,41.14,87318.77
2018-07-18 11:00:00,22,9.4,43.48,87347.77
2018-07-18 12:00:00,21,10,49.43,87376.77
2018-07-18 13:00:00,22.2,9.4,44.12,87405.76
2018-07-18 14:00:00,24.4,7.8,34.68,87434.77
2018-07-18 15:00:00,26,8.3,31.97,87434.77
2018-07-18 16:00:00,28.3,6.1,24.53,87463.77
2018-07-18 17:00:00,30,6.7,23.66,87463.77
2018-07-18 18:00:00,32,5,18.39,87434.77
2018-07-18 19:00:00,34,1.7,13.31,87405.76
2018-07-18 20:00:00,34.4,1.1,12.2,87347.77
2018-07-18 21:00:00,35,2.2,12.77,87318.77
2018-07-18 22:00:00,36,1.7,11.92,87231.77
2018-07-18 23:00:00,36,1.1,11.09,87173.77
2018-07-19 0:00:00,35.6,0.6,11.01,87144.77
2018-07-19 1:00:00,35,-2.2,9.41,87086.77
2018-07-19 2:00:00,34,-1.7,9.95,87057.77
2018-07-19 3:00:00,32,1.7,14.88,87028.77
2018-07-19 4:00:00,29,1.1,16.44,87057.77
2018-07-19 5:00:00,28,2.8,20.1,87086.77
2018-07-19 6:00:00,27,1.1,18.47,87086.77
2018-07-19 7:00:00,25,3.9,25.73,87086.77
2018-07-19 8:00:00,24,2.2,23.7,87115.77
2018-07-19 9:00:00,22,3.9,30.82,87086.77
2018-07-19 10:00:00,23,5.6,33.34,87086.77
2018-07-19 11:00:00,22,6.7,37.95,87144.77
2018-07-19 12:00:00,22,3.9,30.82,87144.77
2018-07-19 13:00:00,22,3.3,28.72,87202.77
2018-07-19 14:00:00,24.4,5,28.6,87260.76
2018-07-19 15:00:00,26.7,3.9,23.1,87318.77
2018-07-19 16:00:00,28.9,3.9,20.33,87318.77
2018-07-19 17:00:00,31,3.9,18.15,87318.77
2018-07-19 18:00:00,31.7,4.4,17.94,87318.77
2018-07-19 19:00:00,33,4.4,16.21,87289.77
2018-07-19 20:00:00,34,2.8,14.29,87231.77
2018-07-19 21:00:00,36,1.7,11.92,87144.77
2018-07-19 22:00:00,36.1,0.6,10.72,87057.77
2018-07-19 23:00:00,36.1,-0.6,9.82,87028.77
2018-07-20 0:00:00,35.6,-0.6,10.09,86970.77
2018-07-20 1:00:00,35.6,-3.3,8.27,86941.77
2018-07-20 2:00:00,34,-2.8,9.24,86941.77
2018-07-20 3:00:00,33,0,12.18,86941.77
2018-07-20 4:00:00,30,2.8,17.91,86970.77
2018-07-20 5:00:00,29.4,6.1,23.02,87057.77
2018-07-20 6:00:00,28.9,7.8,26.62,87057.77
2018-07-20 7:00:00,28.3,7.8,27.56,87057.77
2018-07-20 8:00:00,27.8,7.8,28.38,87057.77
2018-07-20 9:00:00,26.7,8.9,32.61,87086.77
2018-07-20 10:00:00,27,8.9,32.25,87086.77
2018-07-20 11:00:00,25,8.9,36.3,87086.77
2018-07-20 12:00:00,25,9.4,37.29,87115.77
2018-07-20 13:00:00,24,7.2,33.63,87144.77
2018-07-20 14:00:00,26.1,9.4,34.94,87144.77
2018-07-20 15:00:00,27.8,11.1,35.42,87144.77
2018-07-20 16:00:00,29,9.4,28.71,87173.77
2018-07-20 17:00:00,30,7.8,25.33,87173.77
2018-07-20 18:00:00,32,7.8,22.61,87173.77
2018-07-20 19:00:00,31.1,8.9,25.29,87173.77
2018-07-20 20:00:00,31,8.3,23.93,87144.77
2018-07-20 21:00:00,30,9.4,27.11,87144.77
2018-07-20 22:00:00,30,8.3,25.33,87086.77
2018-07-20 23:00:00,32,8.3,22.61,87028.77
2018-07-21 0:00:00,32.8,7.8,21.32,86970.77
2018-07-21 1:00:00,33,6.7,19.96,86912.77
2018-07-21 2:00:00,31.7,7.2,21.78,86912.77
2018-07-21 3:00:00,31,9.4,25.61,86941.77
2018-07-21 4:00:00,29,8.9,28.71,86970.77
2018-07-21 5:00:00,28.3,10.6,33.28,87028.77
2018-07-21 6:00:00,28,9.4,30.43,87028.77
2018-07-21 7:00:00,27,8.9,32.25,86999.77
2018-07-21 8:00:00,26,8.3,31.97,86999.77
2018-07-21 9:00:00,26,8.9,34.21,87028.77
2018-07-21 10:00:00,24.4,10.6,41.88,87086.77
2018-07-21 11:00:00,24.4,11.1,43.29,87086.77
2018-07-21 12:00:00,22.2,11.1,49.43,87115.77
2018-07-21 13:00:00,23.3,10.6,44.73,87144.77
2018-07-21 14:00:00,26.1,10.6,37.86,87173.77
2018-07-21 15:00:00,27.8,11.7,36.86,87173.77
2018-07-21 16:00:00,30,11.1,30.99,87173.77
2018-07-21 17:00:00,32,10,25.88,87202.77
2018-07-21 18:00:00,32.8,10,24.74,87173.77
2018-07-21 19:00:00,33.3,8.9,22.34,87144.77
2018-07-21 20:00:00,33.9,9.4,22.35,87086.77
2018-07-21 21:00:00,35,8.9,20.47,87057.77
2018-07-21 22:00:00,36,7.8,18.1,86999.77
2018-07-21 23:00:00,35,6.7,17.5,86970.77
2018-07-22 0:00:00,35.6,6.7,16.93,86941.77
2018-07-22 1:00:00,34.4,6.7,18.09,86970.77
2018-07-22 2:00:00,33.9,6.7,18.6,86970.77
2018-07-22 3:00:00,26.7,13.9,45.39,87202.77
2018-07-22 4:00:00,25,14.4,51.84,87289.77
2018-07-22 5:00:00,26,12.2,41.78,87318.77
2018-07-22 6:00:00,25,13.9,50.19,87318.77
2018-07-22 7:00:00,25.6,12.8,45.08,87318.77
2018-07-22 8:00:00,25,12.8,47.33,87318.77
2018-07-22 9:00:00,25,12.8,47.33,87289.77
2018-07-22 10:00:00,24.4,13.9,52.02,87318.77
2018-07-22 11:00:00,23.9,14.4,55.36,87347.77
2018-07-22 12:00:00,23,15.6,64.76,87405.76
2018-07-22 13:00:00,23.3,15,59.66,87434.77
2018-07-22 14:00:00,23.9,15.6,59.8,87492.77
2018-07-22 15:00:00,24,14.4,53.62,87492.77
2018-07-22 16:00:00,25,13.9,50.19,87521.77
2018-07-22 17:00:00,27,12.8,42.06,87579.77
2018-07-22 18:00:00,27,11.1,36.87,87637.77
2018-07-22 19:00:00,27,11.1,36.87,87666.77
2018-07-22 20:00:00,28,11.1,34.78,87666.77
2018-07-22 21:00:00,29,12.8,37.44,87666.77
2018-07-22 22:00:00,28.3,11.1,34.41,87637.77
2018-07-22 23:00:00,27.8,13.3,40.94,87550.76
2018-07-23 0:00:00,27.2,12.2,39.45,87521.77
2018-07-23 1:00:00,27.2,11.7,38.17,87492.77
2018-07-23 2:00:00,27.8,12.2,38.09,87492.77
2018-07-23 3:00:00,26.1,12.2,42.08,87521.77
2018-07-23 4:00:00,24,12.8,50.25,87550.76
2018-07-23 5:00:00,23,12.2,49.97,87550.76
2018-07-23 6:00:00,21.1,12.2,56.84,87550.76
2018-07-23 7:00:00,22.2,12.2,53.15,87550.76
2018-07-23 8:00:00,21.1,12.2,56.84,87521.77
2018-07-23 9:00:00,20,12.2,60.82,87550.76
2018-07-23 10:00:00,19.4,12.8,65.66,87550.76
2018-07-23 11:00:00,19,12.2,63.87,87550.76
2018-07-23 12:00:00,19.4,11.1,58.71,87579.77
2018-07-23 13:00:00,20,12.2,60.82,87637.77
2018-07-23 14:00:00,22.2,11.7,51.43,87637.77
2018-07-23 15:00:00,25,11.1,41.77,87666.77
2018-07-23 16:00:00,26.1,10.6,37.86,87666.77
2018-07-23 17:00:00,28.3,10,31.98,87637.77
2018-07-23 18:00:00,30,10.6,30.18,87608.77
2018-07-23 19:00:00,31.1,10,27.23,87579.77
2018-07-23 20:00:00,32.8,10,24.74,87550.76
2018-07-23 21:00:00,33.3,7.2,19.9,87492.77
2018-07-23 22:00:00,34,8.3,20.21,87463.77
2018-07-23 23:00:00,34.4,6.1,17.36,87434.77
2018-07-24 0:00:00,33.9,4.4,15.86,87376.77
2018-07-24 1:00:00,33,7.2,19.96,87376.77
2018-07-24 2:00:00,31.7,7.2,21.78,87376.77
2018-07-24 3:00:00,28.3,9.4,30.72,87376.77
2018-07-24 4:00:00,27.2,10.6,35.49,87434.77
2018-07-24 5:00:00,26,13.3,44.61,87463.77
2018-07-24 6:00:00,26,11.7,41.78,87463.77
2018-07-24 7:00:00,25,8.3,33.92,87492.77
2018-07-24 8:00:00,24,7.2,33.63,87463.77
2018-07-24 9:00:00,24,8.9,38.53,87463.77
2018-07-24 10:00:00,22.8,10.6,46.1,87463.77
2018-07-24 11:00:00,21,10,49.43,87492.77
2018-07-24 12:00:00,21,10,49.43,87492.77
2018-07-24 13:00:00,22.8,8.3,39.5,87550.76
2018-07-24 14:00:00,23.9,8.9,38.5,87579.77
2018-07-24 15:00:00,26.1,8.9,33.78,87608.77
2018-07-24 16:00:00,29,8.3,26.83,87608.77
2018-07-24 17:00:00,31,7.8,23.93,87608.77
2018-07-24 18:00:00,32,7.8,22.61,87579.77
2018-07-24 19:00:00,33.9,5.6,17.24,87521.77
2018-07-24 20:00:00,34,5.6,15.33,87434.77
2018-07-24 21:00:00,35,5.6,13.52,87376.77
2018-07-24 22:00:00,36,5.6,13.73,87318.77
2018-07-24 23:00:00,36,5.6,13.73,87260.76
2018-07-25 0:00:00,36,5.6,13.73,87231.77
2018-07-25 1:00:00,35,5.6,13.52,87231.77
2018-07-25 2:00:00,33,5.6,19.96,87231.77
2018-07-25 3:00:00,31,5.6,23.93,87289.77
2018-07-25 4:00:00,29,5.6,37.44,87347.77
2018-07-25 5:00:00,29,5.6,30.71,87405.76
2018-07-25 6:00:00,29,5.6,28.71,87463.77
2018-07-25 7:00:00,29,5.6,30.71,87492.77
2018-07-25 8:00:00,28,5.6,34.78,87463.77
2018-07-25 9:00:00,27,5.6,34.5,87463.77
2018-07-25 10:00:00,27,5.6,32.25,87492.77
2018-07-25 11:00:00,26,5.6,36.59,87463.77
2018-07-25 12:00:00,26,5.6,34.21,87521.77
2018-07-25 13:00:00,26,5.6,34.21,87550.76
2018-07-25 14:00:00,27,5.6,34.5,87579.77
2018-07-25 15:00:00,27,5.6,34.5,87608.77
2018-07-25 16:00:00,29,5.6,30.71,87608.77
2018-07-25 17:00:00,31,5.6,27.38,87579.77
2018-07-25 18:00:00,32,5.6,24.2,87579.77
2018-07-25 19:00:00,33.3,8.3,21.45,87550.76
2018-07-25 20:00:00,34.4,8.3,20.18,87492.77
2018-07-25 21:00:00,34.4,7.8,19.5,87463.77
2018-07-25 22:00:00,35,8.3,19.13,87405.76
2018-07-25 23:00:00,35,6.7,17.86,87318.77
2018-07-26 0:00:00,35,5,15.56,87289.77
2018-07-26 1:00:00,34.4,5.6,16.77,87318.77
2018-07-26 2:00:00,31,5.6,20.86,87347.77
2018-07-26 3:00:00,29,7.2,25.06,87347.77
2018-07-26 4:00:00,27,8.3,30.14,87376.77
2018-07-26 5:00:00,26,8.9,34.21,87434.77
2018-07-26 6:00:00,27,7.2,28.15,87405.76
2018-07-26 7:00:00,26,7.2,29.86,87434.77
2018-07-26 8:00:00,25,6.7,31.68,87405.76
2018-07-26 9:00:00,24,7.2,33.63,87434.77
2018-07-26 10:00:00,23.3,6.7,34.36,87434.77
2018-07-26 11:00:00,23.3,7.2,35.56,87463.77
2018-07-26 12:00:00,23,6.7,35.72,87463.77
2018-07-26 13:00:00,23,6.1,33.34,87492.77
2018-07-26 14:00:00,25,6.7,31.04,87521.77
2018-07-26 15:00:00,27,6.7,28.15,87550.76
2018-07-26 16:00:00,28.3,7.8,27.56,87550.76
2018-07-26 17:00:00,31,6.7,22.35,87521.77
2018-07-26 18:00:00,32.8,6.1,18.98,87492.77
2018-07-26 19:00:00,33.9,2.8,14.16,87463.77
2018-07-26 20:00:00,34.4,3.9,14.89,87434.77
2018-07-26 21:00:00,35,3.9,14.51,87347.77
2018-07-26 22:00:00,36,3.3,12.79,87289.77
2018-07-26 23:00:00,35,3.3,13.52,87231.77
2018-07-27 0:00:00,35,3.3,13.81,87173.77
2018-07-27 1:00:00,34,3.3,14.29,87173.77
2018-07-27 2:00:00,32.8,4.4,16.86,87173.77
2018-07-27 3:00:00,31.7,5,18.71,87173.77
2018-07-27 4:00:00,30.6,7.2,23.18,87202.77
2018-07-27 5:00:00,29.4,6.1,23.02,87231.77
2018-07-27 6:00:00,29.4,6.7,23.99,87202.77
2018-07-27 7:00:00,28.3,5.6,23.7,87202.77
2018-07-27 8:00:00,23.9,8.3,36.97,87202.77
2018-07-27 9:00:00,23.9,7.8,35.73,87202.77
2018-07-27 10:00:00,23.9,6.1,31.8,87173.77
2018-07-27 11:00:00,23.9,6.1,31.8,87173.77
2018-07-27 12:00:00,22.8,5.6,32.82,87202.77
2018-07-27 13:00:00,23.3,5.6,31.85,87231.77
2018-07-27 14:00:00,23.9,6.1,31.8,87260.76
2018-07-27 15:00:00,27.2,5.6,25.27,87260.76
2018-07-27 16:00:00,29.4,5,21.33,87260.76
2018-07-27 17:00:00,31,5,19.46,87260.76
2018-07-27 18:00:00,32,3.9,17.15,87231.77
2018-07-27 19:00:00,34,3.9,15.33,87173.77
2018-07-27 20:00:00,35.6,3.9,13.94,87144.77
2018-07-27 21:00:00,36,2.8,12.79,87115.77
2018-07-27 22:00:00,36.1,1.7,11.6,87057.77
2018-07-27 23:00:00,37.2,-1.7,8.53,87028.77
2018-07-28 0:00:00,36.1,0,10.26,86941.77
2018-07-28 1:00:00,36,0,10.32,86912.77
2018-07-28 2:00:00,34,1.7,13.31,86912.77
2018-07-28 3:00:00,31,4.4,18.15,86941.77
2018-07-28 4:00:00,30.6,2.8,17.06,86970.77
2018-07-28 5:00:00,26.1,5.6,26.95,86970.77
2018-07-28 6:00:00,31.1,2.8,16.58,87028.77
2018-07-28 7:00:00,28.3,4.4,21.8,86999.77
2018-07-28 8:00:00,24.4,6.1,30.86,86999.77
2018-07-28 9:00:00,25.6,5.6,27.76,86999.77
2018-07-28 10:00:00,24.4,5,28.6,86999.77
2018-07-28 11:00:00,23.9,5.6,30.72,87028.77
2018-07-28 12:00:00,23.3,6.7,34.36,87057.77
2018-07-28 13:00:00,22.8,5.6,32.82,87086.77
2018-07-28 14:00:00,24.4,6.1,30.86,87086.77
2018-07-28 15:00:00,27.2,7.8,29.39,87115.77
2018-07-28 16:00:00,28.9,6.1,23.69,87115.77
